order_id,supplier_id,total_emissions,budget,violation_type,compliance
O02997,S002,217.98,150,COMPLIANT,FAIL
O02999,S009,261.23,150,COMPLIANT,FAIL
O03000,S028,338.88,300,COMPLIANT,FAIL
O03001,S043,250.63,250,CARBON_VIOLATION,FAIL
O03005,S003,197.37,150,PROCESS_VIOLATION,FAIL
O03006,S045,211.15,150,COMPLIANT,FAIL
O03007,S042,245.66000000000005,150,COMPLIANT,FAIL
O03012,S034,162.12,150,PROCESS_VIOLATION,FAIL
O03015,S049,353.0,300,CARBON_VIOLATION,FAIL
O03017,S002,444.78,250,COMPLIANT,FAIL
O03021,S002,217.98,150,COMPLIANT,FAIL
O03023,S024,656.58,150,COMPLIANT,FAIL
O03024,S017,826.02,300,COMPLIANT,FAIL
O03025,S014,380.6,250,COMPLIANT,FAIL
O03027,S017,241.02,150,DATA_QUALITY_ISSUE,FAIL
O03028,S050,188.57,150,COMPLIANT,FAIL
O03031,S022,504.79,150,CARBON_VIOLATION,FAIL
O03032,S001,155.7,150,COMPLIANT,FAIL
O03033,S009,533.03,300,COMPLIANT,FAIL
O03034,S026,160.68,150,COMPLIANT,FAIL
O03035,S025,420.39,300,COMPLIANT,FAIL
O03036,S001,317.7,150,CARBON_VIOLATION,FAIL
O03040,S005,321.78,300,COMPLIANT,FAIL
O03042,S004,272.13,250,PROCESS_VIOLATION,FAIL
O03043,S015,293.36,250,PROCESS_VIOLATION,FAIL
O03044,S045,211.15,150,COMPLIANT,FAIL
O03046,S014,776.6,250,COMPLIANT,FAIL
O03047,S015,156.56,150,COMPLIANT,FAIL
O03049,S014,776.6,250,CARBON_VIOLATION,FAIL
O03056,S024,321.78,150,COMPLIANT,FAIL
O03058,S042,245.66000000000005,150,COMPLIANT,FAIL
O03065,S027,335.35,300,CARBON_VIOLATION,FAIL
O03068,S001,155.7,150,COMPLIANT,FAIL
O03069,S018,455.37,250,COMPLIANT,FAIL
O03070,S033,494.2,300,COMPLIANT,FAIL
O03071,S014,776.6,250,COMPLIANT,FAIL
O03074,S036,762.48,250,COMPLIANT,FAIL
O03076,S048,766.01,150,COMPLIANT,FAIL
O03080,S041,174.73,150,DATA_QUALITY_ISSUE,FAIL
O03081,S003,481.17,250,PROCESS_VIOLATION,FAIL
O03086,S048,766.01,250,COMPLIANT,FAIL
O03092,S017,404.8200000000001,300,COMPLIANT,FAIL
O03093,S014,776.6,250,COMPLIANT,FAIL
O03094,S047,637.8299999999999,150,PROCESS_VIOLATION,FAIL
O03099,S023,193.76,150,COMPLIANT,FAIL
O03107,S025,857.7900000000001,150,COMPLIANT,FAIL
O03116,S023,193.76,150,COMPLIANT,FAIL
O03120,S009,533.03,300,CARBON_VIOLATION,FAIL
O03121,S015,156.56,150,COMPLIANT,FAIL
O03123,S036,373.68,300,DATA_QUALITY_ISSUE,FAIL
O03125,S004,497.73,150,CARBON_VIOLATION,FAIL
O03126,S014,776.6,250,COMPLIANT,FAIL
O03131,S015,156.56,150,COMPLIANT,FAIL
O03132,S048,223.51,150,COMPLIANT,FAIL
O03135,S006,183.34,150,COMPLIANT,FAIL
O03137,S006,628.34,250,COMPLIANT,FAIL
O03139,S037,455.37,250,CARBON_VIOLATION,FAIL
O03140,S006,628.34,300,COMPLIANT,FAIL
O03141,S006,307.94,150,COMPLIANT,FAIL
O03143,S032,152.24,150,COMPLIANT,FAIL
O03145,S044,332.16,250,COMPLIANT,FAIL
O03146,S036,762.48,250,COMPLIANT,FAIL
O03148,S032,310.64000000000004,300,CARBON_VIOLATION,FAIL
O03151,S014,776.6,300,CARBON_VIOLATION,FAIL
O03152,S036,373.68,250,COMPLIANT,FAIL
O03153,S050,384.77,150,CARBON_VIOLATION,FAIL
O03157,S014,380.6,150,COMPLIANT,FAIL
O03158,S043,250.63,150,CARBON_VIOLATION,FAIL
O03161,S027,335.35,250,COMPLIANT,FAIL
O03163,S016,155.7,150,COMPLIANT,FAIL
O03164,S003,429.57,150,PROCESS_VIOLATION,FAIL
O03166,S005,321.78,300,COMPLIANT,FAIL
O03168,S044,332.16,150,COMPLIANT,FAIL
O03172,S006,628.34,150,CARBON_VIOLATION,FAIL
O03173,S006,628.34,150,COMPLIANT,FAIL
O03175,S045,252.15,250,PROCESS_VIOLATION,FAIL
O03176,S032,310.64000000000004,150,CARBON_VIOLATION,FAIL
O03183,S007,179.92,150,COMPLIANT,FAIL
O03185,S042,501.26,150,CARBON_VIOLATION,FAIL
O03187,S044,332.16,300,COMPLIANT,FAIL
O03192,S009,533.03,300,CARBON_VIOLATION,FAIL
O03193,S048,766.01,250,COMPLIANT,FAIL
O03202,S010,356.53,300,COMPLIANT,FAIL
O03203,S006,183.34,150,COMPLIANT,FAIL
O03205,S005,656.58,300,COMPLIANT,FAIL
O03206,S002,444.78,250,COMPLIANT,FAIL
O03209,S033,494.2,250,CARBON_VIOLATION,FAIL
O03223,S026,550.6800000000001,150,DATA_QUALITY_ISSUE,FAIL
O03225,S006,307.94,300,COMPLIANT,FAIL
O03228,S004,497.73,250,CARBON_VIOLATION,FAIL
O03231,S015,156.56,150,COMPLIANT,FAIL
O03236,S009,261.23,250,COMPLIANT,FAIL
O03241,S015,262.96,150,COMPLIANT,FAIL
O03242,S003,455.37,250,CARBON_VIOLATION,FAIL
O03246,S014,182.6,150,PROCESS_VIOLATION,FAIL
O03249,S047,603.63,250,COMPLIANT,FAIL
O03250,S032,310.64000000000004,250,CARBON_VIOLATION,FAIL
O03251,S049,353.0,300,CARBON_VIOLATION,FAIL
O03254,S010,356.53,150,CARBON_VIOLATION,FAIL
O03255,S049,153.0,150,PROCESS_VIOLATION,FAIL
O03256,S018,223.17,150,COMPLIANT,FAIL
O03258,S045,211.15,150,COMPLIANT,FAIL
O03259,S013,402.42,300,COMPLIANT,FAIL
O03261,S013,197.22000000000003,150,COMPLIANT,FAIL
O03267,S001,155.7,150,COMPLIANT,FAIL
O03271,S044,332.16,300,COMPLIANT,FAIL
O03272,S037,455.37,300,CARBON_VIOLATION,FAIL
O03273,S037,223.17,150,COMPLIANT,FAIL
O03281,S017,404.8200000000001,300,COMPLIANT,FAIL
O03288,S029,160.89,150,COMPLIANT,FAIL
O03289,S004,497.73,250,COMPLIANT,FAIL
O03301,S044,197.76,150,COMPLIANT,FAIL
O03302,S016,317.7,300,CARBON_VIOLATION,FAIL
O03303,S004,497.73,150,COMPLIANT,FAIL
O03304,S004,272.13,250,PROCESS_VIOLATION,FAIL
O03305,S045,723.65,150,COMPLIANT,FAIL
O03309,S045,723.65,300,COMPLIANT,FAIL
O03310,S015,156.56,150,COMPLIANT,FAIL
O03311,S025,420.39,150,COMPLIANT,FAIL
O03314,S026,160.68,150,COMPLIANT,FAIL
O03316,S009,261.23,250,COMPLIANT,FAIL
O03320,S019,218.86,150,CARBON_VIOLATION,FAIL
O03321,S017,826.02,250,COMPLIANT,FAIL
O03323,S044,197.76,150,COMPLIANT,FAIL
O03330,S004,497.73,300,COMPLIANT,FAIL
O03331,S025,857.7900000000001,150,DATA_QUALITY_ISSUE,FAIL
O03333,S048,766.01,250,CARBON_VIOLATION,FAIL
O03337,S037,223.17,150,COMPLIANT,FAIL
O03339,S026,269.88,250,COMPLIANT,FAIL
O03345,S006,307.94,250,COMPLIANT,FAIL
O03346,S032,152.24,150,COMPLIANT,FAIL
O03360,S036,222.48,150,COMPLIANT,FAIL
O03362,S029,160.89,150,COMPLIANT,FAIL
O03366,S032,310.64000000000004,300,CARBON_VIOLATION,FAIL
O03368,S048,223.51,150,COMPLIANT,FAIL
O03376,S045,211.15,150,COMPLIANT,FAIL
O03388,S017,826.02,250,COMPLIANT,FAIL
O03389,S022,247.39,150,COMPLIANT,FAIL
O03394,S009,155.53,150,COMPLIANT,FAIL
O03398,S004,497.73,300,CARBON_VIOLATION,FAIL
O03401,S023,193.76,150,COMPLIANT,FAIL
O03403,S047,603.63,300,COMPLIANT,FAIL
O03413,S044,677.76,250,COMPLIANT,FAIL
O03414,S016,317.7,250,COMPLIANT,FAIL
O03415,S041,174.73,150,COMPLIANT,FAIL
O03419,S002,217.98,150,COMPLIANT,FAIL
O03420,S005,321.78,250,COMPLIANT,FAIL
O03423,S044,197.76,150,COMPLIANT,FAIL
O03426,S036,416.88,300,PROCESS_VIOLATION,FAIL
O03428,S009,155.53,150,COMPLIANT,FAIL
O03431,S006,343.54,250,PROCESS_VIOLATION,FAIL
O03432,S045,354.65,300,COMPLIANT,FAIL
O03433,S048,766.01,250,COMPLIANT,FAIL
O03434,S044,197.76,150,COMPLIANT,FAIL
O03435,S042,501.26,250,COMPLIANT,FAIL
O03437,S024,321.78,150,COMPLIANT,FAIL
O03439,S005,656.58,300,DATA_QUALITY_ISSUE,FAIL
O03440,S025,857.7900000000001,250,COMPLIANT,FAIL
O03442,S047,295.83,150,COMPLIANT,FAIL
O03443,S033,242.2,150,COMPLIANT,FAIL
O03444,S044,332.16,300,COMPLIANT,FAIL
O03447,S017,826.02,250,COMPLIANT,FAIL
O03448,S044,370.56,150,PROCESS_VIOLATION,FAIL
O03450,S024,321.78,300,COMPLIANT,FAIL
O03452,S036,373.68,150,COMPLIANT,FAIL
O03456,S027,164.35,150,COMPLIANT,FAIL
O03460,S047,603.63,150,CARBON_VIOLATION,FAIL
O03463,S036,762.48,150,COMPLIANT,FAIL
O03464,S015,262.96,150,COMPLIANT,FAIL
O03465,S036,805.68,250,PROCESS_VIOLATION,FAIL
O03467,S001,155.7,150,COMPLIANT,FAIL
O03469,S047,603.63,250,COMPLIANT,FAIL
O03480,S049,173.0,150,COMPLIANT,FAIL
O03485,S024,656.58,150,COMPLIANT,FAIL
O03486,S027,335.35,300,DATA_QUALITY_ISSUE,FAIL
O03487,S016,317.7,250,COMPLIANT,FAIL
O03488,S016,155.7,150,COMPLIANT,FAIL
O03489,S036,762.48,250,COMPLIANT,FAIL
O03491,S048,766.01,250,COMPLIANT,FAIL
O03493,S039,236.51,150,CARBON_VIOLATION,FAIL
O03495,S027,335.35,150,COMPLIANT,FAIL
O03498,S005,321.78,150,COMPLIANT,FAIL
O03499,S027,183.35,150,PROCESS_VIOLATION,FAIL
O03502,S048,766.01,250,CARBON_VIOLATION,FAIL
O03504,S044,332.16,250,COMPLIANT,FAIL
O03505,S024,191.58,150,COMPLIANT,FAIL
O03506,S048,766.01,150,COMPLIANT,FAIL
O03512,S044,332.16,300,COMPLIANT,FAIL
O03515,S002,444.78,150,CARBON_VIOLATION,FAIL
O03516,S015,536.5600000000001,150,COMPLIANT,FAIL
O03518,S001,317.7,300,CARBON_VIOLATION,FAIL
O03519,S047,603.63,250,CARBON_VIOLATION,FAIL
O03526,S003,223.17,150,COMPLIANT,FAIL
O03528,S025,250.29,150,COMPLIANT,FAIL
O03530,S045,723.65,150,COMPLIANT,FAIL
O03535,S009,533.03,250,COMPLIANT,FAIL
O03536,S036,373.68,250,COMPLIANT,FAIL
O03540,S007,367.12,150,CARBON_VIOLATION,FAIL
O03544,S029,160.89,150,COMPLIANT,FAIL
O03545,S045,354.65,300,COMPLIANT,FAIL
O03547,S013,402.42,150,CARBON_VIOLATION,FAIL
O03555,S034,296.52,150,CARBON_VIOLATION,FAIL
O03557,S015,536.5600000000001,250,CARBON_VIOLATION,FAIL
O03560,S009,261.23,150,DATA_QUALITY_ISSUE,FAIL
O03565,S047,176.13,150,DATA_QUALITY_ISSUE,FAIL
O03570,S048,766.01,300,CARBON_VIOLATION,FAIL
O03571,S017,826.02,150,COMPLIANT,FAIL
O03578,S024,321.78,250,DATA_QUALITY_ISSUE,FAIL
O03586,S006,628.34,300,COMPLIANT,FAIL
O03587,S004,497.73,250,COMPLIANT,FAIL
O03590,S042,274.06,150,PROCESS_VIOLATION,FAIL
O03597,S024,656.58,150,COMPLIANT,FAIL
O03598,S047,295.83,250,COMPLIANT,FAIL
O03603,S011,200.68,150,COMPLIANT,FAIL
O03604,S025,857.7900000000001,250,COMPLIANT,FAIL
O03606,S022,504.79,250,COMPLIANT,FAIL
O03608,S049,173.0,150,DATA_QUALITY_ISSUE,FAIL
O03614,S007,179.92,150,COMPLIANT,FAIL
O03618,S045,723.65,250,COMPLIANT,FAIL
O03619,S036,222.48,150,COMPLIANT,FAIL
O03622,S014,182.6,150,PROCESS_VIOLATION,FAIL
O03626,S014,226.6,150,COMPLIANT,FAIL
O03627,S032,152.24,150,COMPLIANT,FAIL
O03628,S041,174.73,150,COMPLIANT,FAIL
O03631,S045,764.65,300,PROCESS_VIOLATION,FAIL
O03632,S044,236.16,150,PROCESS_VIOLATION,FAIL
O03634,S048,375.41,150,COMPLIANT,FAIL
O03640,S025,420.39,150,COMPLIANT,FAIL
O03644,S014,776.6,150,CARBON_VIOLATION,FAIL
O03646,S003,455.37,250,COMPLIANT,FAIL
O03648,S033,214.2,150,PROCESS_VIOLATION,FAIL
O03651,S005,321.78,300,COMPLIANT,FAIL
O03653,S028,358.08,250,PROCESS_VIOLATION,FAIL
O03655,S018,223.17,150,COMPLIANT,FAIL
O03656,S032,310.64000000000004,150,CARBON_VIOLATION,FAIL
O03657,S002,243.18,150,PROCESS_VIOLATION,FAIL
O03658,S036,373.68,250,COMPLIANT,FAIL
O03659,S027,335.35,250,DATA_QUALITY_ISSUE,FAIL
O03660,S007,367.12,150,CARBON_VIOLATION,FAIL
O03661,S006,183.34,150,COMPLIANT,FAIL
O03663,S025,857.7900000000001,250,COMPLIANT,FAIL
O03664,S021,190.3,150,COMPLIANT,FAIL
O03665,S047,603.63,300,COMPLIANT,FAIL
O03666,S002,444.78,150,COMPLIANT,FAIL
O03668,S021,190.3,150,COMPLIANT,FAIL
O03677,S049,173.0,150,COMPLIANT,FAIL
O03679,S024,191.58,150,COMPLIANT,FAIL
O03680,S028,166.08,150,COMPLIANT,FAIL
O03684,S015,156.56,150,COMPLIANT,FAIL
O03688,S011,200.68,150,COMPLIANT,FAIL
O03689,S045,723.65,150,COMPLIANT,FAIL
O03691,S028,166.08,150,COMPLIANT,FAIL
O03692,S047,603.63,300,DATA_QUALITY_ISSUE,FAIL
O03697,S036,762.48,250,COMPLIANT,FAIL
O03700,S036,373.68,150,COMPLIANT,FAIL
O03701,S048,766.01,250,COMPLIANT,FAIL
O03710,S047,176.13,150,COMPLIANT,FAIL
O03711,S037,223.17,150,COMPLIANT,FAIL
O03715,S015,262.96,250,COMPLIANT,FAIL
O03716,S002,444.78,150,COMPLIANT,FAIL
O03717,S014,380.6,150,COMPLIANT,FAIL
O03720,S047,176.13,150,COMPLIANT,FAIL
O03723,S024,656.58,250,DATA_QUALITY_ISSUE,FAIL
O03726,S025,857.7900000000001,300,COMPLIANT,FAIL
O03728,S007,179.92,150,COMPLIANT,FAIL
O03729,S022,247.39,150,COMPLIANT,FAIL
O03730,S007,367.12,150,COMPLIANT,FAIL
O03731,S005,656.58,250,COMPLIANT,FAIL
O03733,S048,809.41,150,PROCESS_VIOLATION,FAIL
O03735,S025,906.39,300,PROCESS_VIOLATION,FAIL
O03736,S042,245.66000000000005,150,COMPLIANT,FAIL
O03737,S033,214.2,150,PROCESS_VIOLATION,FAIL
O03739,S023,372.96,250,PROCESS_VIOLATION,FAIL
O03741,S025,250.29,250,DATA_QUALITY_ISSUE,FAIL
O03747,S047,330.03,300,PROCESS_VIOLATION,FAIL
O03748,S044,197.76,150,COMPLIANT,FAIL
O03749,S048,766.01,150,COMPLIANT,FAIL
O03751,S047,295.83,250,COMPLIANT,FAIL
O03753,S017,404.8200000000001,300,COMPLIANT,FAIL
O03764,S021,388.3,150,CARBON_VIOLATION,FAIL
O03772,S025,420.39,150,COMPLIANT,FAIL
O03773,S002,444.78,250,CARBON_VIOLATION,FAIL
O03775,S047,603.63,250,DATA_QUALITY_ISSUE,FAIL
O03779,S003,455.37,250,CARBON_VIOLATION,FAIL
O03786,S037,248.97,150,PROCESS_VIOLATION,FAIL
O03787,S010,174.73,150,COMPLIANT,FAIL
O03788,S036,222.48,150,COMPLIANT,FAIL
O03793,S021,388.3,250,COMPLIANT,FAIL
O03795,S050,188.57,150,COMPLIANT,FAIL
O03797,S015,156.56,150,COMPLIANT,FAIL
O03802,S028,166.08,150,COMPLIANT,FAIL
O03806,S002,444.78,300,COMPLIANT,FAIL
O03807,S047,603.63,300,COMPLIANT,FAIL
O03809,S006,628.34,300,COMPLIANT,FAIL
O03813,S005,656.58,300,COMPLIANT,FAIL
O03816,S036,762.48,250,CARBON_VIOLATION,FAIL
O03822,S042,501.26,250,DATA_QUALITY_ISSUE,FAIL
O03823,S042,501.26,300,CARBON_VIOLATION,FAIL
O03824,S042,245.66000000000005,150,COMPLIANT,FAIL
O03826,S024,321.78,250,COMPLIANT,FAIL
O03828,S009,533.03,150,COMPLIANT,FAIL
O03835,S009,261.23,250,COMPLIANT,FAIL
O03836,S005,693.78,150,PROCESS_VIOLATION,FAIL
O03840,S013,402.42,300,COMPLIANT,FAIL
O03842,S036,265.68,250,PROCESS_VIOLATION,FAIL
O03845,S015,536.5600000000001,150,CARBON_VIOLATION,FAIL
O03846,S013,402.42,250,COMPLIANT,FAIL
O03851,S042,501.26,250,COMPLIANT,FAIL
O03854,S018,197.37,150,PROCESS_VIOLATION,FAIL
O03855,S046,208.27,150,CARBON_VIOLATION,FAIL
O03856,S004,497.73,250,COMPLIANT,FAIL
O03858,S015,156.56,150,COMPLIANT,FAIL
O03861,S014,776.6,300,COMPLIANT,FAIL
O03872,S036,373.68,250,COMPLIANT,FAIL
O03877,S044,677.76,150,COMPLIANT,FAIL
O03881,S021,388.3,250,CARBON_VIOLATION,FAIL
O03882,S028,338.88,150,COMPLIANT,FAIL
O03884,S014,776.6,250,COMPLIANT,FAIL
O03885,S041,174.73,150,COMPLIANT,FAIL
O03886,S016,155.7,150,COMPLIANT,FAIL
O03891,S023,193.76,150,COMPLIANT,FAIL
O03893,S001,317.7,300,CARBON_VIOLATION,FAIL
O03895,S024,656.58,250,COMPLIANT,FAIL
O03896,S044,332.16,300,COMPLIANT,FAIL
O03898,S036,762.48,300,COMPLIANT,FAIL
O03902,S002,444.78,150,CARBON_VIOLATION,FAIL
O03903,S007,200.72,150,PROCESS_VIOLATION,FAIL
O03906,S010,174.73,150,COMPLIANT,FAIL
O03908,S003,223.17,150,COMPLIANT,FAIL
O03909,S017,241.02,150,COMPLIANT,FAIL
O03912,S006,183.34,150,COMPLIANT,FAIL
O03917,S024,321.78,250,DATA_QUALITY_ISSUE,FAIL
O03921,S025,857.7900000000001,150,COMPLIANT,FAIL
O03922,S006,307.94,250,COMPLIANT,FAIL
O03923,S016,155.7,150,COMPLIANT,FAIL
O03927,S007,367.12,150,CARBON_VIOLATION,FAIL
O03932,S036,762.48,150,COMPLIANT,FAIL
O03934,S032,152.24,150,COMPLIANT,FAIL
O03935,S009,155.53,150,COMPLIANT,FAIL
O03937,S005,656.58,250,COMPLIANT,FAIL
O03939,S013,197.22000000000003,150,COMPLIANT,FAIL
O03940,S048,223.51,150,COMPLIANT,FAIL
O03941,S009,261.23,250,COMPLIANT,FAIL
O03942,S027,164.35,150,COMPLIANT,FAIL
O03954,S050,188.57,150,COMPLIANT,FAIL
O03956,S015,536.5600000000001,150,COMPLIANT,FAIL
O03957,S027,164.35,150,COMPLIANT,FAIL
O03959,S047,176.13,150,COMPLIANT,FAIL
O03961,S036,222.48,150,COMPLIANT,FAIL
O03962,S045,723.65,250,COMPLIANT,FAIL
O03963,S022,247.39,150,COMPLIANT,FAIL
O03965,S047,603.63,150,COMPLIANT,FAIL
O03967,S010,194.93,150,PROCESS_VIOLATION,FAIL
O03970,S050,188.57,150,COMPLIANT,FAIL
O03971,S032,152.24,150,COMPLIANT,FAIL
O03973,S009,533.03,150,CARBON_VIOLATION,FAIL
O03975,S042,245.66000000000005,150,COMPLIANT,FAIL
O03976,S016,317.7,150,CARBON_VIOLATION,FAIL
O03978,S015,262.96,250,COMPLIANT,FAIL
O03981,S036,222.48,150,COMPLIANT,FAIL
O03988,S010,356.53,150,DATA_QUALITY_ISSUE,FAIL
O03993,S024,656.58,150,COMPLIANT,FAIL
O03995,S025,371.79,250,PROCESS_VIOLATION,FAIL
O03999,S016,155.7,150,COMPLIANT,FAIL
O04001,S006,183.34,150,COMPLIANT,FAIL
O04002,S014,776.6,300,COMPLIANT,FAIL
O04005,S045,354.65,150,COMPLIANT,FAIL
O04006,S036,222.48,150,COMPLIANT,FAIL
O04010,S017,404.8200000000001,300,COMPLIANT,FAIL
O04011,S026,550.6800000000001,150,CARBON_VIOLATION,FAIL
O04012,S042,501.26,300,CARBON_VIOLATION,FAIL
O04013,S004,243.93,150,COMPLIANT,FAIL
O04023,S024,656.58,300,COMPLIANT,FAIL
O04024,S004,243.93,150,COMPLIANT,FAIL
O04034,S036,762.48,300,COMPLIANT,FAIL
O04036,S025,201.69,150,PROCESS_VIOLATION,FAIL
O04040,S036,762.48,300,COMPLIANT,FAIL
O04042,S014,380.6,300,COMPLIANT,FAIL
O04053,S001,155.7,150,COMPLIANT,FAIL
O04056,S025,857.7900000000001,300,COMPLIANT,FAIL
O04058,S024,656.58,150,COMPLIANT,FAIL
O04061,S004,497.73,300,COMPLIANT,FAIL
O04062,S009,533.03,300,COMPLIANT,FAIL
O04066,S016,155.7,150,COMPLIANT,FAIL
O04073,S004,243.93,150,COMPLIANT,FAIL
O04078,S014,336.6,300,PROCESS_VIOLATION,FAIL
O04080,S025,857.7900000000001,300,COMPLIANT,FAIL
O04081,S017,404.8200000000001,250,COMPLIANT,FAIL
O04086,S029,328.29,250,CARBON_VIOLATION,FAIL
O04092,S036,762.48,300,COMPLIANT,FAIL
O04094,S021,212.3,150,PROCESS_VIOLATION,FAIL
O04095,S024,321.78,250,COMPLIANT,FAIL
O04096,S006,183.34,150,COMPLIANT,FAIL
O04097,S020,197.68,150,CARBON_VIOLATION,FAIL
O04098,S002,444.78,300,COMPLIANT,FAIL
O04099,S025,857.7900000000001,250,COMPLIANT,FAIL
O04110,S025,857.7900000000001,250,COMPLIANT,FAIL
O04112,S014,380.6,150,COMPLIANT,FAIL
O04119,S024,191.58,150,COMPLIANT,FAIL
O04121,S036,762.48,250,DATA_QUALITY_ISSUE,FAIL
O04124,S025,857.7900000000001,300,COMPLIANT,FAIL
O04125,S036,762.48,250,COMPLIANT,FAIL
O04126,S044,677.76,150,COMPLIANT,FAIL
O04130,S022,504.79,300,COMPLIANT,FAIL
O04132,S022,247.39,150,COMPLIANT,FAIL
O04135,S001,155.7,150,COMPLIANT,FAIL
O04142,S015,536.5600000000001,250,COMPLIANT,FAIL
O04144,S036,762.48,300,COMPLIANT,FAIL
O04145,S006,307.94,150,DATA_QUALITY_ISSUE,FAIL
O04153,S044,332.16,250,COMPLIANT,FAIL
O04154,S044,332.16,300,COMPLIANT,FAIL
O04156,S005,321.78,150,COMPLIANT,FAIL
O04160,S017,404.8200000000001,150,COMPLIANT,FAIL
O04165,S009,533.03,300,CARBON_VIOLATION,FAIL
O04167,S017,404.8200000000001,300,COMPLIANT,FAIL
O04171,S032,152.24,150,COMPLIANT,FAIL
O04172,S036,762.48,250,DATA_QUALITY_ISSUE,FAIL
O04174,S048,375.41,300,DATA_QUALITY_ISSUE,FAIL
O04178,S013,197.22000000000003,150,COMPLIANT,FAIL
O04184,S020,197.68,150,CARBON_VIOLATION,FAIL
O04188,S036,330.48,150,PROCESS_VIOLATION,FAIL
O04191,S048,375.41,300,COMPLIANT,FAIL
O04196,S017,826.02,250,CARBON_VIOLATION,FAIL
O04197,S017,404.8200000000001,300,COMPLIANT,FAIL
O04200,S033,494.2,150,CARBON_VIOLATION,FAIL
O04201,S037,197.37,150,PROCESS_VIOLATION,FAIL
O04203,S005,656.58,150,COMPLIANT,FAIL
O04208,S014,776.6,250,COMPLIANT,FAIL
O04210,S045,354.65,300,COMPLIANT,FAIL
O04211,S036,373.68,150,COMPLIANT,FAIL
O04213,S014,380.6,150,COMPLIANT,FAIL
O04214,S030,166.08,150,COMPLIANT,FAIL
O04222,S037,248.97,150,PROCESS_VIOLATION,FAIL
O04223,S036,762.48,150,COMPLIANT,FAIL
O04224,S029,328.29,150,CARBON_VIOLATION,FAIL
O04229,S022,504.79,150,CARBON_VIOLATION,FAIL
O04233,S036,719.28,150,PROCESS_VIOLATION,FAIL
O04236,S025,857.7900000000001,300,COMPLIANT,FAIL
O04237,S002,217.98,150,COMPLIANT,FAIL
O04242,S036,762.48,150,CARBON_VIOLATION,FAIL
O04245,S045,723.65,300,COMPLIANT,FAIL
O04247,S041,356.53,300,CARBON_VIOLATION,FAIL
O04248,S033,242.2,150,COMPLIANT,FAIL
O04251,S048,223.51,150,COMPLIANT,FAIL
O04253,S018,223.17,150,COMPLIANT,FAIL
O04255,S036,222.48,150,COMPLIANT,FAIL
O04258,S044,197.76,150,COMPLIANT,FAIL
O04260,S013,197.22000000000003,150,DATA_QUALITY_ISSUE,FAIL
O04264,S007,179.92,150,COMPLIANT,FAIL
O04265,S021,190.3,150,COMPLIANT,FAIL
O04266,S015,536.5600000000001,300,CARBON_VIOLATION,FAIL
O04267,S047,603.63,250,COMPLIANT,FAIL
O04280,S009,291.42999999999995,250,PROCESS_VIOLATION,FAIL
O04285,S025,857.7900000000001,300,CARBON_VIOLATION,FAIL
O04287,S045,211.15,150,COMPLIANT,FAIL
O04290,S003,455.37,150,CARBON_VIOLATION,FAIL
O04292,S044,332.16,150,COMPLIANT,FAIL
O04294,S006,628.34,250,COMPLIANT,FAIL
O04297,S017,404.8200000000001,300,COMPLIANT,FAIL
O04300,S036,762.48,300,COMPLIANT,FAIL
O04301,S033,494.2,150,DATA_QUALITY_ISSUE,FAIL
O04302,S027,164.35,150,COMPLIANT,FAIL
O04303,S004,243.93,150,COMPLIANT,FAIL
O04307,S015,262.96,250,COMPLIANT,FAIL
O04308,S048,766.01,300,COMPLIANT,FAIL
O04309,S033,270.2,150,PROCESS_VIOLATION,FAIL
O04314,S024,656.58,150,COMPLIANT,FAIL
O04315,S002,444.78,250,CARBON_VIOLATION,FAIL
O04317,S021,388.3,150,COMPLIANT,FAIL
O04318,S033,242.2,150,DATA_QUALITY_ISSUE,FAIL
O04320,S041,174.73,150,COMPLIANT,FAIL
O04330,S010,356.53,250,COMPLIANT,FAIL
O04332,S028,166.08,150,COMPLIANT,FAIL
O04334,S017,826.02,300,COMPLIANT,FAIL
O04335,S023,193.76,150,COMPLIANT,FAIL
O04337,S002,217.98,150,COMPLIANT,FAIL
O04339,S006,343.54,300,PROCESS_VIOLATION,FAIL
O04341,S014,776.6,250,COMPLIANT,FAIL
O04344,S024,191.58,150,COMPLIANT,FAIL
O04346,S026,269.88,250,COMPLIANT,FAIL
O04347,S015,536.5600000000001,150,COMPLIANT,FAIL
O04349,S028,166.08,150,COMPLIANT,FAIL
O04351,S026,550.6800000000001,300,COMPLIANT,FAIL
O04352,S015,536.5600000000001,150,CARBON_VIOLATION,FAIL
O04355,S017,826.02,250,DATA_QUALITY_ISSUE,FAIL
O04361,S048,223.51,150,COMPLIANT,FAIL
O04365,S007,179.92,150,COMPLIANT,FAIL
O04366,S025,857.7900000000001,150,COMPLIANT,FAIL
O04367,S033,242.2,150,COMPLIANT,FAIL
O04371,S042,245.66000000000005,150,COMPLIANT,FAIL
O04376,S013,197.22000000000003,150,COMPLIANT,FAIL
O04378,S023,395.36,250,COMPLIANT,FAIL
O04379,S025,420.39,250,COMPLIANT,FAIL
O04384,S014,776.6,250,COMPLIANT,FAIL
O04387,S004,272.13,150,PROCESS_VIOLATION,FAIL
O04389,S021,388.3,300,CARBON_VIOLATION,FAIL
O04400,S015,262.96,250,COMPLIANT,FAIL
O04404,S014,776.6,300,COMPLIANT,FAIL
O04410,S003,429.57,300,PROCESS_VIOLATION,FAIL
O04418,S001,155.7,150,COMPLIANT,FAIL
