order_id,supplier_id,total_emissions,budget,violation_type,compliance
O05595,S004,243.92999999999998,300,COMPLIANT,PASS
O05596,S021,168.3,250,PROCESS_VIOLATION,PASS
O05597,S023,395.35999999999996,300,COMPLIANT,FAIL
O05598,S034,145.32,250,COMPLIANT,PASS
O05599,S002,129.78,250,COMPLIANT,PASS
O05600,S014,380.6,250,COMPLIANT,FAIL
O05601,S007,107.12,150,COMPLIANT,PASS
O05602,S005,321.78,300,COMPLIANT,FAIL
O05603,S034,86.52,150,COMPLIANT,PASS
O05604,S004,497.72999999999996,150,COMPLIANT,FAIL
O05605,S036,762.48,250,DATA_QUALITY_ISSUE,FAIL
O05606,S011,119.48,300,COMPLIANT,PASS
O05607,S007,107.12,250,COMPLIANT,PASS
O05608,S014,776.6,150,CARBON_VIOLATION,FAIL
O05609,S033,144.2,300,COMPLIANT,PASS
O05610,S013,94.62,150,PROCESS_VIOLATION,PASS
O05611,S049,103.0,300,COMPLIANT,PASS
O05612,S003,223.17000000000002,150,COMPLIANT,FAIL
O05613,S039,69.01,250,COMPLIANT,PASS
O05614,S036,222.48000000000002,300,COMPLIANT,PASS
O05615,S031,75.19,250,DATA_QUALITY_ISSUE,PASS
O05616,S048,375.40999999999997,300,COMPLIANT,FAIL
O05617,S023,115.36,150,COMPLIANT,PASS
O05618,S017,779.22,150,PROCESS_VIOLATION,FAIL
O05619,S008,98.61000000000001,250,COMPLIANT,PASS
O05620,S025,250.29,150,COMPLIANT,FAIL
O05621,S032,152.24,250,COMPLIANT,PASS
O05622,S031,75.19,150,COMPLIANT,PASS
O05623,S003,455.37,300,COMPLIANT,FAIL
O05624,S029,160.89,150,COMPLIANT,FAIL
O05625,S005,321.78,300,COMPLIANT,FAIL
O05626,S005,321.78,300,COMPLIANT,FAIL
O05627,S031,126.28999999999999,250,COMPLIANT,PASS
O05628,S045,723.65,250,DATA_QUALITY_ISSUE,FAIL
O05629,S014,226.6,300,COMPLIANT,PASS
O05630,S032,152.24,150,COMPLIANT,FAIL
O05631,S020,96.88000000000001,150,COMPLIANT,PASS
O05632,S036,222.48000000000002,150,COMPLIANT,FAIL
O05633,S021,388.3,150,CARBON_VIOLATION,FAIL
O05634,S048,766.01,150,CARBON_VIOLATION,FAIL
O05635,S003,132.87,300,COMPLIANT,PASS
O05636,S048,375.40999999999997,300,COMPLIANT,FAIL
O05637,S027,97.85,150,COMPLIANT,PASS
O05638,S039,115.91000000000001,250,COMPLIANT,PASS
O05639,S031,126.28999999999999,250,DATA_QUALITY_ISSUE,PASS
O05640,S007,179.92,150,COMPLIANT,FAIL
O05641,S040,61.8,300,COMPLIANT,PASS
O05642,S043,108.63000000000001,250,PROCESS_VIOLATION,PASS
O05643,S021,388.3,250,CARBON_VIOLATION,FAIL
O05644,S044,677.76,250,COMPLIANT,FAIL
O05645,S022,247.39,300,COMPLIANT,PASS
O05646,S028,79.68,150,PROCESS_VIOLATION,PASS
O05647,S026,269.88,300,COMPLIANT,PASS
O05648,S004,145.23,250,DATA_QUALITY_ISSUE,PASS
O05649,S013,117.42,300,COMPLIANT,PASS
O05650,S022,147.29,250,COMPLIANT,PASS
O05651,S032,90.64,300,COMPLIANT,PASS
O05652,S011,200.67999999999998,150,COMPLIANT,FAIL
O05653,S028,166.08,150,COMPLIANT,FAIL
O05654,S023,115.36,250,COMPLIANT,PASS
O05655,S016,155.7,150,COMPLIANT,FAIL
O05656,S006,628.34,150,CARBON_VIOLATION,FAIL
O05657,S010,104.03,300,COMPLIANT,PASS
O05658,S050,188.57000000000002,250,COMPLIANT,PASS
O05659,S007,107.12,250,COMPLIANT,PASS
O05660,S049,103.0,150,COMPLIANT,PASS
O05661,S016,92.7,250,COMPLIANT,PASS
O05662,S040,61.8,150,COMPLIANT,PASS
O05663,S033,242.2,150,COMPLIANT,FAIL
O05664,S041,174.73,300,COMPLIANT,PASS
O05665,S016,155.7,150,COMPLIANT,FAIL
O05666,S034,145.32,250,COMPLIANT,PASS
O05667,S035,100.98,250,PROCESS_VIOLATION,PASS
O05668,S045,354.65,300,COMPLIANT,FAIL
O05669,S006,183.34,250,DATA_QUALITY_ISSUE,PASS
O05670,S003,223.17000000000002,300,COMPLIANT,PASS
O05671,S030,166.08,300,COMPLIANT,PASS
O05672,S006,183.34,300,COMPLIANT,PASS
O05673,S024,321.78,150,COMPLIANT,FAIL
O05674,S028,166.08,250,COMPLIANT,PASS
O05675,S033,242.2,300,COMPLIANT,PASS
O05676,S001,155.7,150,DATA_QUALITY_ISSUE,FAIL
O05677,S047,603.63,150,COMPLIANT,FAIL
O05678,S009,261.22999999999996,150,COMPLIANT,FAIL
O05679,S039,102.51,150,PROCESS_VIOLATION,PASS
O05680,S006,307.94,250,COMPLIANT,FAIL
O05681,S027,97.85,300,COMPLIANT,PASS
O05682,S019,107.26000000000002,250,COMPLIANT,PASS
O05683,S001,92.7,250,COMPLIANT,PASS
O05684,S037,197.37,150,PROCESS_VIOLATION,FAIL
O05685,S018,132.87,150,COMPLIANT,PASS
O05686,S013,117.42,150,DATA_QUALITY_ISSUE,PASS
O05687,S043,73.13,150,COMPLIANT,PASS
O05688,S011,119.48,300,COMPLIANT,PASS
O05689,S028,166.08,300,COMPLIANT,PASS
O05690,S010,174.73,250,COMPLIANT,PASS
O05691,S026,269.88,300,COMPLIANT,PASS
O05692,S031,75.19,150,COMPLIANT,PASS
O05693,S041,83.83,300,PROCESS_VIOLATION,PASS
O05694,S006,628.34,150,COMPLIANT,FAIL
O05695,S010,104.03,250,COMPLIANT,PASS
O05696,S002,217.97999999999996,300,COMPLIANT,PASS
O05697,S022,147.29,300,COMPLIANT,PASS
O05698,S048,766.01,300,COMPLIANT,FAIL
O05699,S010,174.73,150,DATA_QUALITY_ISSUE,FAIL
O05700,S028,146.88,300,PROCESS_VIOLATION,PASS
O05701,S013,94.62,150,PROCESS_VIOLATION,PASS
O05702,S032,90.64,150,COMPLIANT,PASS
O05703,S032,90.64,150,COMPLIANT,PASS
O05704,S004,173.43,300,PROCESS_VIOLATION,PASS
O05705,S020,57.68,250,COMPLIANT,PASS
O05706,S002,129.78,150,COMPLIANT,PASS
O05707,S046,102.07,150,COMPLIANT,PASS
O05708,S026,269.88,150,COMPLIANT,FAIL
O05709,S038,89.96,150,COMPLIANT,PASS
O05710,S019,63.86,150,COMPLIANT,PASS
O05711,S037,132.87,250,COMPLIANT,PASS
O05712,S035,114.18,250,COMPLIANT,PASS
O05713,S036,373.67999999999995,150,COMPLIANT,FAIL
O05714,S039,69.01,150,COMPLIANT,PASS
O05715,S018,223.17000000000002,250,COMPLIANT,PASS
O05716,S033,494.2,300,COMPLIANT,FAIL
O05717,S018,132.87,300,COMPLIANT,PASS
O05718,S030,98.88,150,COMPLIANT,PASS
O05719,S045,354.65,250,COMPLIANT,FAIL
O05720,S043,122.83000000000001,250,COMPLIANT,PASS
O05721,S048,223.51,250,DATA_QUALITY_ISSUE,PASS
O05722,S031,257.69,250,CARBON_VIOLATION,FAIL
O05723,S049,173.0,300,COMPLIANT,PASS
O05724,S044,332.16,150,COMPLIANT,FAIL
O05725,S044,677.76,300,COMPLIANT,FAIL
O05726,S050,188.57000000000002,150,COMPLIANT,FAIL
O05727,S049,83.0,300,PROCESS_VIOLATION,PASS
O05728,S025,857.7900000000001,300,CARBON_VIOLATION,FAIL
O05729,S034,86.52,250,COMPLIANT,PASS
O05730,S034,145.32,300,COMPLIANT,PASS
O05731,S008,58.71,300,COMPLIANT,PASS
O05732,S048,375.40999999999997,250,COMPLIANT,FAIL
O05733,S007,179.92,150,COMPLIANT,FAIL
O05734,S005,191.57999999999998,150,COMPLIANT,FAIL
O05735,S026,550.6800000000001,300,CARBON_VIOLATION,FAIL
O05736,S022,247.39,300,COMPLIANT,PASS
O05737,S015,262.96,150,COMPLIANT,FAIL
O05738,S023,193.76000000000002,300,COMPLIANT,PASS
O05739,S050,188.57000000000002,150,COMPLIANT,FAIL
O05740,S005,321.78,300,COMPLIANT,FAIL
O05741,S020,96.88000000000001,150,COMPLIANT,PASS
O05742,S007,367.12,300,COMPLIANT,FAIL
O05743,S033,242.2,150,DATA_QUALITY_ISSUE,FAIL
O05744,S045,723.65,250,COMPLIANT,FAIL
O05745,S010,104.03,150,COMPLIANT,PASS
O05746,S033,242.2,250,COMPLIANT,PASS
O05747,S013,197.22000000000003,150,COMPLIANT,FAIL
O05748,S049,173.0,250,COMPLIANT,PASS
O05749,S016,92.7,300,COMPLIANT,PASS
O05750,S049,173.0,250,COMPLIANT,PASS
O05751,S041,356.53,250,COMPLIANT,FAIL
O05752,S021,113.3,150,COMPLIANT,PASS
O05753,S029,160.89,250,COMPLIANT,PASS
O05754,S036,805.68,150,PROCESS_VIOLATION,FAIL
O05755,S005,656.58,150,COMPLIANT,FAIL
O05756,S043,73.13,150,COMPLIANT,PASS
O05757,S006,183.34,300,COMPLIANT,PASS
O05758,S039,69.01,250,COMPLIANT,PASS
O05759,S022,504.79,150,COMPLIANT,FAIL
O05760,S034,145.32,250,COMPLIANT,PASS
O05761,S028,98.88,300,COMPLIANT,PASS
O05762,S036,762.48,150,COMPLIANT,FAIL
O05763,S012,60.769999999999996,250,COMPLIANT,PASS
O05764,S006,307.94,250,COMPLIANT,FAIL
O05765,S047,295.83,250,COMPLIANT,FAIL
O05766,S041,174.73,150,COMPLIANT,FAIL
O05767,S020,96.88000000000001,250,COMPLIANT,PASS
O05768,S004,145.23,300,COMPLIANT,PASS
O05769,S041,174.73,300,COMPLIANT,PASS
O05770,S025,420.39000000000004,250,COMPLIANT,FAIL
O05771,S027,335.35,250,CARBON_VIOLATION,FAIL
O05772,S044,677.76,300,COMPLIANT,FAIL
O05773,S026,160.68,300,COMPLIANT,PASS
O05774,S033,144.2,300,COMPLIANT,PASS
O05775,S029,95.78999999999999,250,COMPLIANT,PASS
O05776,S047,295.83,300,COMPLIANT,PASS
O05777,S044,332.16,250,COMPLIANT,FAIL
O05778,S010,194.93,300,PROCESS_VIOLATION,PASS
O05779,S030,98.88,150,COMPLIANT,PASS
O05780,S009,261.22999999999996,250,COMPLIANT,FAIL
O05781,S023,115.36,300,COMPLIANT,PASS
O05782,S022,118.69,250,PROCESS_VIOLATION,PASS
O05783,S027,164.35,150,COMPLIANT,FAIL
O05784,S048,766.01,300,COMPLIANT,FAIL
O05785,S033,144.2,150,COMPLIANT,PASS
O05786,S020,96.88000000000001,300,COMPLIANT,PASS
O05787,S027,335.35,150,CARBON_VIOLATION,FAIL
O05788,S015,262.96,250,DATA_QUALITY_ISSUE,FAIL
O05789,S043,73.13,250,COMPLIANT,PASS
O05790,S001,155.7,250,COMPLIANT,PASS
O05791,S042,245.66000000000003,150,COMPLIANT,FAIL
O05792,S020,96.88000000000001,150,DATA_QUALITY_ISSUE,PASS
O05793,S022,504.79,150,COMPLIANT,FAIL
O05794,S030,166.08,300,COMPLIANT,PASS
O05795,S001,137.7,250,PROCESS_VIOLATION,PASS
O05796,S021,113.3,300,DATA_QUALITY_ISSUE,PASS
O05797,S018,223.17000000000002,150,COMPLIANT,FAIL
O05798,S027,164.35,150,COMPLIANT,FAIL
O05799,S020,96.88000000000001,250,COMPLIANT,PASS
O05800,S050,112.27,300,COMPLIANT,PASS
O05801,S001,155.7,250,COMPLIANT,PASS
O05802,S004,145.23,150,COMPLIANT,PASS
O05803,S023,193.76000000000002,150,COMPLIANT,FAIL
O05804,S016,155.7,250,COMPLIANT,PASS
O05805,S024,228.78,300,PROCESS_VIOLATION,PASS
O05806,S010,194.93,250,PROCESS_VIOLATION,PASS
O05807,S033,116.2,150,PROCESS_VIOLATION,PASS
O05808,S008,201.21,150,CARBON_VIOLATION,FAIL
O05809,S004,243.92999999999998,300,COMPLIANT,PASS
O05810,S034,145.32,250,DATA_QUALITY_ISSUE,PASS
O05811,S033,242.2,250,COMPLIANT,PASS
O05812,S046,102.07,150,COMPLIANT,PASS
O05813,S024,321.78,250,COMPLIANT,FAIL
O05814,S031,75.19,250,COMPLIANT,PASS
O05815,S044,639.36,150,PROCESS_VIOLATION,FAIL
O05816,S048,223.51,250,COMPLIANT,PASS
O05817,S040,103.8,300,COMPLIANT,PASS
O05818,S034,145.32,150,COMPLIANT,PASS
O05819,S006,663.94,150,PROCESS_VIOLATION,FAIL
O05820,S049,173.0,150,COMPLIANT,FAIL
O05821,S027,335.35,150,CARBON_VIOLATION,FAIL
O05822,S023,216.16000000000003,250,PROCESS_VIOLATION,PASS
O05823,S026,160.68,150,DATA_QUALITY_ISSUE,FAIL
O05824,S044,332.16,250,COMPLIANT,FAIL
O05825,S032,108.24000000000001,150,PROCESS_VIOLATION,PASS
O05826,S034,128.51999999999998,150,PROCESS_VIOLATION,PASS
O05827,S049,103.0,150,COMPLIANT,PASS
O05828,S044,197.76,250,COMPLIANT,PASS
O05829,S037,223.17000000000002,300,COMPLIANT,PASS
O05830,S047,176.13,150,COMPLIANT,FAIL
O05831,S032,90.64,250,COMPLIANT,PASS
O05832,S022,147.29,300,COMPLIANT,PASS
O05833,S001,92.7,250,COMPLIANT,PASS
O05834,S018,107.07,300,PROCESS_VIOLATION,PASS
O05835,S035,114.18,250,COMPLIANT,PASS
O05836,S001,155.7,250,COMPLIANT,PASS
O05837,S042,217.26000000000002,250,PROCESS_VIOLATION,PASS
O05838,S037,223.17000000000002,250,COMPLIANT,PASS
O05839,S017,826.02,150,COMPLIANT,FAIL
O05840,S011,200.67999999999998,250,COMPLIANT,PASS
O05841,S030,166.08,300,COMPLIANT,PASS
O05842,S006,307.94,250,COMPLIANT,FAIL
O05843,S019,63.86,250,COMPLIANT,PASS
O05844,S038,53.56,250,COMPLIANT,PASS
O05845,S025,857.7900000000001,150,COMPLIANT,FAIL
O05846,S037,223.17000000000002,250,COMPLIANT,PASS
O05847,S023,115.36,300,DATA_QUALITY_ISSUE,PASS
O05848,S014,226.6,150,COMPLIANT,FAIL
O05849,S029,95.78999999999999,250,COMPLIANT,PASS
O05850,S026,269.88,250,COMPLIANT,FAIL
O05851,S032,152.24,250,COMPLIANT,PASS
O05852,S042,146.26,300,COMPLIANT,PASS
O05853,S040,103.8,150,COMPLIANT,PASS
O05854,S017,241.01999999999998,250,COMPLIANT,PASS
O05855,S038,53.56,300,COMPLIANT,PASS
O05856,S049,193.0,300,PROCESS_VIOLATION,PASS
O05857,S045,211.15,250,COMPLIANT,PASS
O05858,S024,191.57999999999998,150,COMPLIANT,FAIL
O05859,S039,55.61,250,PROCESS_VIOLATION,PASS
O05860,S036,762.48,250,COMPLIANT,FAIL
O05861,S030,166.08,300,COMPLIANT,PASS
O05862,S031,75.19,300,COMPLIANT,PASS
O05863,S042,117.86,250,PROCESS_VIOLATION,PASS
O05864,S041,174.73,300,COMPLIANT,PASS
O05865,S023,115.36,150,COMPLIANT,PASS
O05866,S022,247.39,300,COMPLIANT,PASS
O05867,S001,92.7,300,COMPLIANT,PASS
O05868,S018,455.37,250,COMPLIANT,FAIL
O05869,S026,269.88,300,DATA_QUALITY_ISSUE,PASS
O05870,S012,60.769999999999996,150,COMPLIANT,PASS
O05871,S016,155.7,300,COMPLIANT,PASS
O05872,S044,677.76,250,COMPLIANT,FAIL
O05873,S019,107.26000000000002,250,COMPLIANT,PASS
O05874,S024,321.78,150,COMPLIANT,FAIL
O05875,S024,321.78,150,COMPLIANT,FAIL
O05876,S012,60.769999999999996,150,DATA_QUALITY_ISSUE,PASS
O05877,S031,126.28999999999999,150,DATA_QUALITY_ISSUE,PASS
O05878,S013,197.22000000000003,250,COMPLIANT,PASS
O05879,S043,73.13,150,COMPLIANT,PASS
O05880,S026,550.6800000000001,150,DATA_QUALITY_ISSUE,FAIL
O05881,S045,723.65,300,COMPLIANT,FAIL
O05882,S035,67.98,250,COMPLIANT,PASS
O05883,S007,367.12,300,COMPLIANT,FAIL
O05884,S028,98.88,300,COMPLIANT,PASS
O05885,S017,404.82000000000005,250,COMPLIANT,FAIL
O05886,S009,261.22999999999996,150,COMPLIANT,FAIL
O05887,S043,137.03,300,PROCESS_VIOLATION,PASS
O05888,S045,211.15,250,COMPLIANT,PASS
O05889,S010,174.73,250,COMPLIANT,PASS
O05890,S042,501.26,300,COMPLIANT,FAIL
O05891,S050,188.57000000000002,150,COMPLIANT,FAIL
O05892,S018,223.17000000000002,250,COMPLIANT,PASS
O05893,S034,145.32,150,COMPLIANT,PASS
O05894,S019,107.26000000000002,300,COMPLIANT,PASS
O05895,S047,295.83,300,COMPLIANT,PASS
O05896,S006,307.94,150,COMPLIANT,FAIL
O05897,S047,176.13,250,COMPLIANT,PASS
O05898,S012,102.07,250,COMPLIANT,PASS
O05899,S027,97.85,300,COMPLIANT,PASS
O05900,S008,58.71,300,COMPLIANT,PASS
O05901,S042,245.66000000000003,250,COMPLIANT,PASS
O05902,S012,113.87,300,PROCESS_VIOLATION,PASS
O05903,S048,766.01,300,COMPLIANT,FAIL
O05904,S024,321.78,300,COMPLIANT,FAIL
O05905,S047,176.13,250,COMPLIANT,PASS
O05906,S015,262.96,250,COMPLIANT,FAIL
O05907,S040,103.8,250,COMPLIANT,PASS
O05908,S038,53.56,150,COMPLIANT,PASS
O05909,S035,114.18,250,COMPLIANT,PASS
O05910,S050,188.57000000000002,300,COMPLIANT,PASS
O05911,S029,160.89,300,COMPLIANT,PASS
O05912,S047,176.13,250,COMPLIANT,PASS
O05913,S045,682.65,300,PROCESS_VIOLATION,FAIL
O05914,S014,776.6,150,COMPLIANT,FAIL
O05915,S021,190.3,150,COMPLIANT,FAIL
O05916,S042,146.26,250,COMPLIANT,PASS
O05917,S007,107.12,300,COMPLIANT,PASS
O05918,S026,269.88,300,COMPLIANT,PASS
O05919,S012,60.769999999999996,300,COMPLIANT,PASS
O05920,S021,113.3,300,COMPLIANT,PASS
O05921,S031,126.28999999999999,150,COMPLIANT,PASS
O05922,S049,173.0,150,COMPLIANT,FAIL
O05923,S008,98.61000000000001,250,COMPLIANT,PASS
O05924,S038,89.96,150,COMPLIANT,PASS
O05925,S012,60.769999999999996,250,COMPLIANT,PASS
O05926,S022,147.29,300,COMPLIANT,PASS
O05927,S031,75.19,300,COMPLIANT,PASS
O05928,S010,174.73,300,COMPLIANT,PASS
O05929,S043,122.83000000000001,300,COMPLIANT,PASS
O05930,S036,762.48,300,COMPLIANT,FAIL
O05931,S043,122.83000000000001,300,COMPLIANT,PASS
O05932,S032,152.24,250,COMPLIANT,PASS
O05933,S015,156.56,250,COMPLIANT,PASS
O05934,S016,92.7,250,COMPLIANT,PASS
O05935,S019,107.26000000000002,250,COMPLIANT,PASS
O05936,S039,69.01,300,COMPLIANT,PASS
O05937,S040,211.8,250,DATA_QUALITY_ISSUE,PASS
O05938,S017,241.01999999999998,150,COMPLIANT,FAIL
O05939,S014,776.6,250,DATA_QUALITY_ISSUE,FAIL
O05940,S027,164.35,250,COMPLIANT,PASS
O05941,S014,226.6,250,DATA_QUALITY_ISSUE,PASS
O05942,S014,424.6,300,PROCESS_VIOLATION,FAIL
O05943,S030,166.08,150,COMPLIANT,FAIL
O05944,S011,119.48,300,COMPLIANT,PASS
O05945,S004,173.43,150,PROCESS_VIOLATION,FAIL
O05946,S035,114.18,150,COMPLIANT,PASS
O05947,S034,145.32,150,COMPLIANT,PASS
O05948,S045,723.65,250,CARBON_VIOLATION,FAIL
O05949,S021,190.3,150,COMPLIANT,FAIL
O05950,S029,160.89,250,COMPLIANT,PASS
O05951,S017,241.01999999999998,150,DATA_QUALITY_ISSUE,FAIL
O05952,S011,200.67999999999998,250,COMPLIANT,PASS
O05953,S001,317.7,300,COMPLIANT,FAIL
O05954,S042,146.26,250,COMPLIANT,PASS
O05955,S001,92.7,300,COMPLIANT,PASS
O05956,S027,97.85,250,COMPLIANT,PASS
O05957,S020,57.68,150,COMPLIANT,PASS
O05958,S031,75.19,300,COMPLIANT,PASS
O05959,S020,96.88000000000001,250,COMPLIANT,PASS
O05960,S011,409.47999999999996,300,COMPLIANT,FAIL
O05961,S013,402.42,250,DATA_QUALITY_ISSUE,FAIL
O05962,S014,380.6,300,COMPLIANT,FAIL
O05963,S048,766.01,250,COMPLIANT,FAIL
O05964,S016,155.7,250,COMPLIANT,PASS
O05965,S018,132.87,150,COMPLIANT,PASS
O05966,S006,183.34,150,DATA_QUALITY_ISSUE,FAIL
O05967,S007,179.92,150,COMPLIANT,FAIL
O05968,S048,223.51,250,COMPLIANT,PASS
O05969,S048,766.01,300,CARBON_VIOLATION,FAIL
O05970,S009,155.53,300,COMPLIANT,PASS
O05971,S003,223.17000000000002,150,DATA_QUALITY_ISSUE,FAIL
O05972,S022,275.99,300,PROCESS_VIOLATION,PASS
O05973,S005,656.58,150,COMPLIANT,FAIL
O05974,S043,250.63,300,CARBON_VIOLATION,PASS
O05975,S028,98.88,150,COMPLIANT,PASS
O05976,S049,123.0,150,PROCESS_VIOLATION,PASS
O05977,S013,197.22000000000003,150,DATA_QUALITY_ISSUE,FAIL
O05978,S046,102.07,300,COMPLIANT,PASS
O05979,S008,58.71,300,DATA_QUALITY_ISSUE,PASS
O05980,S028,166.08,150,COMPLIANT,FAIL
O05981,S032,152.24,300,COMPLIANT,PASS
O05982,S007,367.12,300,CARBON_VIOLATION,FAIL
O05983,S016,155.7,300,COMPLIANT,PASS
O05984,S014,776.6,300,COMPLIANT,FAIL
O05985,S034,128.51999999999998,300,PROCESS_VIOLATION,PASS
O05986,S010,104.03,300,COMPLIANT,PASS
O05987,S001,155.7,300,COMPLIANT,PASS
O05988,S034,145.32,150,COMPLIANT,PASS
O05989,S023,115.36,150,COMPLIANT,PASS
O05990,S029,95.78999999999999,250,COMPLIANT,PASS
O05991,S002,129.78,250,COMPLIANT,PASS
O05992,S050,112.27,300,COMPLIANT,PASS
O05993,S030,98.88,150,COMPLIANT,PASS
O05994,S041,356.53,300,COMPLIANT,FAIL
O05995,S033,242.2,300,COMPLIANT,PASS
O05996,S002,192.77999999999997,250,PROCESS_VIOLATION,PASS
O05997,S014,336.6,250,PROCESS_VIOLATION,FAIL
O05998,S036,222.48000000000002,300,DATA_QUALITY_ISSUE,PASS
O05999,S026,160.68,150,COMPLIANT,FAIL
O06000,S005,656.58,250,COMPLIANT,FAIL
O06001,S039,115.91000000000001,300,COMPLIANT,PASS
O06002,S034,103.32000000000001,300,PROCESS_VIOLATION,PASS
O06003,S048,223.51,250,COMPLIANT,PASS
O06004,S028,98.88,150,COMPLIANT,PASS
O06005,S041,356.53,300,COMPLIANT,FAIL
O06006,S003,132.87,250,COMPLIANT,PASS
O06007,S012,60.769999999999996,150,COMPLIANT,PASS
O06008,S020,96.88000000000001,250,COMPLIANT,PASS
O06009,S011,200.67999999999998,300,COMPLIANT,PASS
O06010,S043,250.63,150,COMPLIANT,FAIL
O06011,S008,70.11,250,PROCESS_VIOLATION,PASS
O06012,S014,226.6,300,COMPLIANT,PASS
O06013,S028,98.88,300,COMPLIANT,PASS
O06014,S029,114.39,250,PROCESS_VIOLATION,PASS
O06015,S015,156.56,250,COMPLIANT,PASS
O06016,S022,504.79,250,COMPLIANT,FAIL
O06017,S009,155.53,250,COMPLIANT,PASS
O06018,S049,173.0,250,COMPLIANT,PASS
O06019,S001,92.7,150,COMPLIANT,PASS
O06020,S026,269.88,300,COMPLIANT,PASS
O06021,S049,173.0,250,COMPLIANT,PASS
O06022,S019,63.86,300,COMPLIANT,PASS
O06023,S017,826.02,300,COMPLIANT,FAIL
O06024,S029,160.89,300,COMPLIANT,PASS
O06025,S050,188.57000000000002,150,COMPLIANT,FAIL
O06026,S039,129.31,150,PROCESS_VIOLATION,PASS
O06027,S001,155.7,250,COMPLIANT,PASS
O06028,S031,75.19,150,COMPLIANT,PASS
O06029,S042,146.26,150,COMPLIANT,PASS
O06030,S015,262.96,150,COMPLIANT,FAIL
O06031,S026,160.68,300,COMPLIANT,PASS
O06032,S002,217.97999999999996,250,COMPLIANT,PASS
O06033,S049,173.0,150,COMPLIANT,FAIL
O06034,S044,197.76,250,COMPLIANT,PASS
O06035,S038,89.96,300,COMPLIANT,PASS
O06036,S017,826.02,150,COMPLIANT,FAIL
O06037,S036,222.48000000000002,250,COMPLIANT,PASS
O06038,S019,51.46,150,PROCESS_VIOLATION,PASS
O06039,S050,188.57000000000002,150,COMPLIANT,FAIL
O06040,S027,97.85,250,COMPLIANT,PASS
O06041,S007,179.92,300,COMPLIANT,PASS
O06042,S030,98.88,300,COMPLIANT,PASS
O06043,S012,60.769999999999996,250,DATA_QUALITY_ISSUE,PASS
O06044,S048,375.40999999999997,150,COMPLIANT,FAIL
O06045,S032,152.24,300,COMPLIANT,PASS
O06046,S009,155.53,300,COMPLIANT,PASS
O06047,S039,115.91000000000001,150,COMPLIANT,PASS
O06048,S042,146.26,150,COMPLIANT,PASS
O06049,S010,104.03,300,COMPLIANT,PASS
O06050,S042,146.26,300,COMPLIANT,PASS
O06051,S023,115.36,150,COMPLIANT,PASS
O06052,S037,132.87,250,COMPLIANT,PASS
O06053,S046,60.769999999999996,250,COMPLIANT,PASS
O06054,S010,356.53,300,COMPLIANT,FAIL
O06055,S043,122.83000000000001,300,COMPLIANT,PASS
O06056,S038,53.56,300,COMPLIANT,PASS
O06057,S048,766.01,250,COMPLIANT,FAIL
O06058,S023,395.35999999999996,150,COMPLIANT,FAIL
O06059,S047,295.83,300,COMPLIANT,PASS
O06060,S024,191.57999999999998,300,COMPLIANT,PASS
O06061,S039,69.01,150,COMPLIANT,PASS
O06062,S007,179.92,250,COMPLIANT,PASS
O06063,S008,98.61000000000001,150,COMPLIANT,PASS
O06064,S023,115.36,300,COMPLIANT,PASS
O06065,S030,166.08,150,COMPLIANT,FAIL
O06066,S013,197.22000000000003,250,COMPLIANT,PASS
O06067,S044,677.76,300,COMPLIANT,FAIL
O06068,S021,190.3,150,COMPLIANT,FAIL
O06069,S040,103.8,250,COMPLIANT,PASS
O06070,S035,114.18,300,COMPLIANT,PASS
O06071,S032,152.24,300,COMPLIANT,PASS
O06072,S012,102.07,250,COMPLIANT,PASS
O06073,S049,173.0,300,COMPLIANT,PASS
O06074,S007,179.92,300,COMPLIANT,PASS
O06075,S004,145.23,250,COMPLIANT,PASS
O06076,S039,69.01,250,COMPLIANT,PASS
O06077,S040,103.8,150,COMPLIANT,PASS
O06078,S045,211.15,150,COMPLIANT,FAIL
O06079,S023,395.35999999999996,150,COMPLIANT,FAIL
O06080,S046,60.769999999999996,300,COMPLIANT,PASS
O06081,S038,53.56,250,COMPLIANT,PASS
O06082,S021,113.3,250,COMPLIANT,PASS
O06083,S010,174.73,250,COMPLIANT,PASS
O06084,S001,155.7,300,COMPLIANT,PASS
O06085,S020,96.88000000000001,300,COMPLIANT,PASS
O06086,S037,132.87,150,COMPLIANT,PASS
O06087,S009,261.22999999999996,250,COMPLIANT,FAIL
O06088,S031,140.89,250,PROCESS_VIOLATION,PASS
O06089,S042,146.26,300,COMPLIANT,PASS
O06090,S037,455.37,150,COMPLIANT,FAIL
O06091,S032,152.24,300,COMPLIANT,PASS
O06092,S016,155.7,300,COMPLIANT,PASS
O06093,S016,173.7,150,PROCESS_VIOLATION,FAIL
O06094,S040,103.8,150,COMPLIANT,PASS
O06095,S037,223.17000000000002,300,COMPLIANT,PASS
O06096,S030,166.08,300,COMPLIANT,PASS
O06097,S023,115.36,150,COMPLIANT,PASS
O06098,S029,95.78999999999999,250,COMPLIANT,PASS
O06099,S018,223.17000000000002,250,COMPLIANT,PASS
O06100,S046,102.07,150,COMPLIANT,PASS
O06101,S050,384.77000000000004,250,CARBON_VIOLATION,FAIL
O06102,S047,176.13,150,COMPLIANT,FAIL
O06103,S042,245.66000000000003,150,COMPLIANT,FAIL
O06104,S038,53.56,300,COMPLIANT,PASS
O06105,S030,166.08,300,COMPLIANT,PASS
